IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.180.242,443,443,TRUE,SIN,Asia Pacific,Singapore,107,12.7
8.222.128.131,443,443,TRUE,SIN,Asia Pacific,Singapore,90,12.7
47.74.22.171,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,334,12.7
8.219.114.201,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,12.7
8.219.84.214,443,443,TRUE,SIN,Asia Pacific,Singapore,157,12.7
8.219.142.229,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,12.69
47.236.123.218,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,12.69
47.236.93.176,2095,2095,FALSE,SIN,Asia Pacific,Singapore,34,12.69
47.236.65.177,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,12.68
47.74.10.135,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,480,12.68
8.222.164.209,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,12.68
8.219.100.155,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,12.68
47.236.11.68,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,12.68
8.222.168.24,2096,2096,TRUE,SIN,Asia Pacific,Singapore,75,12.68
47.236.11.68,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,12.67
8.219.129.38,8443,8443,TRUE,SIN,Asia Pacific,Singapore,144,12.67
47.236.171.20,2053,2053,TRUE,SIN,Asia Pacific,Singapore,158,12.67
8.222.168.155,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,12.67
8.222.138.175,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,12.67
47.236.79.77,80,80,FALSE,SIN,Asia Pacific,Singapore,26,12.66
47.245.8.156,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,78,12.66
8.219.157.97,2083,2083,TRUE,SIN,Asia Pacific,Singapore,72,12.66
8.222.224.163,2086,2086,FALSE,SIN,Asia Pacific,Singapore,48,12.65
47.236.5.223,2096,2096,TRUE,SIN,Asia Pacific,Singapore,79,12.65
47.74.9.174,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,76,12.65
8.222.204.110,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,12.65
47.236.23.102,8443,8443,TRUE,SIN,Asia Pacific,Singapore,77,12.65
47.74.11.9,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,404,12.65
47.236.74.20,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,12.63
47.236.83.196,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,12.63
47.74.22.171,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,78,12.63
47.236.224.66,2087,2087,TRUE,SIN,Asia Pacific,Singapore,125,12.63
8.219.106.15,8080,8080,FALSE,SIN,Asia Pacific,Singapore,30,12.63
47.74.52.104,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,74,12.62
47.236.147.146,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,12.62
47.74.8.238,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,236,12.62
8.219.72.51,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,12.61
8.222.212.116,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,12.61
47.236.23.135,2086,2086,FALSE,SIN,Asia Pacific,Singapore,37,12.61
8.219.171.6,2053,2053,TRUE,SIN,Asia Pacific,Singapore,61,12.61
8.222.140.87,80,80,FALSE,SIN,Asia Pacific,Singapore,18,12.61
47.245.34.140,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,74,12.61
8.219.60.54,443,443,TRUE,SIN,Asia Pacific,Singapore,134,12.61
8.218.110.180,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,49,12.6
8.219.90.87,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,12.6
47.91.21.149,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,79,12.6
47.236.90.62,2096,2096,TRUE,SIN,Asia Pacific,Singapore,66,12.6
8.222.227.191,80,80,FALSE,SIN,Asia Pacific,Singapore,4,12.59
47.74.43.24,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,350,12.59
8.219.106.156,2087,2087,TRUE,SIN,Asia Pacific,Singapore,169,12.59
8.219.157.97,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,12.59
8.219.152.195,8443,8443,TRUE,SIN,Asia Pacific,Singapore,126,12.59
47.74.40.13,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,340,12.59
47.236.12.195,443,443,TRUE,SIN,Asia Pacific,Singapore,69,12.59
8.219.154.107,2053,2053,TRUE,SIN,Asia Pacific,Singapore,138,12.58
8.222.168.155,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,12.58
8.209.215.247,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,305,12.58
47.245.59.244,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,73,12.58
8.222.188.56,80,80,FALSE,SIN,Asia Pacific,Singapore,4,12.58
47.236.124.115,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,12.57
47.236.92.191,8880,8880,FALSE,SIN,Asia Pacific,Singapore,28,12.57
47.236.181.155,8443,8443,TRUE,SIN,Asia Pacific,Singapore,117,12.57
8.222.229.102,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,12.57
8.222.164.209,2087,2087,TRUE,SIN,Asia Pacific,Singapore,100,12.57
47.74.34.162,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,135,12.57
47.74.11.219,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,75,12.56
47.245.8.185,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,75,12.56
8.219.139.13,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,12.56
8.222.237.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,33,12.56
8.218.136.25,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,12.55
47.236.201.98,2083,2083,TRUE,SIN,Asia Pacific,Singapore,150,12.55
8.222.174.108,2053,2053,TRUE,SIN,Asia Pacific,Singapore,92,12.55
8.219.78.222,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,12.55
47.236.104.11,2052,2052,FALSE,SIN,Asia Pacific,Singapore,14,12.54
47.236.174.206,80,80,FALSE,SIN,Asia Pacific,Singapore,31,12.54
8.222.150.163,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,12.54
8.219.173.239,80,80,FALSE,SIN,Asia Pacific,Singapore,114,12.54
47.74.43.95,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,317,12.54
8.219.179.34,2083,2083,TRUE,SIN,Asia Pacific,Singapore,76,12.54
8.219.167.65,2053,2053,TRUE,SIN,Asia Pacific,Singapore,62,12.54
47.236.169.15,8443,8443,TRUE,SIN,Asia Pacific,Singapore,150,12.54
47.236.83.196,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,12.53
8.219.173.195,2096,2096,TRUE,SIN,Asia Pacific,Singapore,105,12.53
47.237.28.121,2087,2087,TRUE,SIN,Asia Pacific,Singapore,125,12.53
8.219.98.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,12.53
47.236.29.235,80,80,FALSE,SIN,Asia Pacific,Singapore,57,12.53
8.219.50.180,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,12.52
47.236.130.95,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,12.52
47.236.193.5,2087,2087,TRUE,SIN,Asia Pacific,Singapore,126,12.52
47.91.25.66,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,276,12.52
47.236.202.221,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,12.52
8.222.254.91,8443,8443,TRUE,SIN,Asia Pacific,Singapore,76,12.51
47.236.114.167,2096,2096,TRUE,SIN,Asia Pacific,Singapore,103,12.51
8.219.74.35,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,12.5
47.91.21.127,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,316,12.5
47.236.23.135,2087,2087,TRUE,SIN,Asia Pacific,Singapore,78,12.5
47.236.144.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,151,12.5
47.236.171.20,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,12.5
8.222.152.165,2053,2053,TRUE,SIN,Asia Pacific,Singapore,61,12.49
47.236.174.206,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,12.49
47.236.169.236,2096,2096,TRUE,SIN,Asia Pacific,Singapore,113,12.49
8.219.145.245,2053,2053,TRUE,SIN,Asia Pacific,Singapore,122,12.49
47.236.146.249,8880,8880,FALSE,SIN,Asia Pacific,Singapore,64,12.49
8.222.141.240,8080,8080,FALSE,SIN,Asia Pacific,Singapore,10,12.49
8.222.187.4,2087,2087,TRUE,SIN,Asia Pacific,Singapore,114,12.49
8.219.126.240,2087,2087,TRUE,SIN,Asia Pacific,Singapore,96,12.48
47.236.201.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,45,12.48
8.219.100.168,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,12.48
8.218.11.90,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,749,12.48
8.219.78.222,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,12.48
8.222.175.78,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,12.48
47.74.15.120,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,377,12.48
8.222.187.4,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,12.48
8.222.202.163,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,12.48
47.74.41.87,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,71,12.47
47.236.194.67,2086,2086,FALSE,SIN,Asia Pacific,Singapore,39,12.47
47.236.12.73,8443,8443,TRUE,SIN,Asia Pacific,Singapore,149,12.47
47.245.93.74,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,12.47
8.219.111.147,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,12.47
8.222.221.86,2086,2086,FALSE,SIN,Asia Pacific,Singapore,3,12.47
47.245.2.231,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,435,12.47
47.245.34.36,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,278,12.47
47.74.41.87,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,90,12.46
8.222.229.102,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,12.46
47.236.207.133,2053,2053,TRUE,SIN,Asia Pacific,Singapore,80,12.46
8.222.180.86,2087,2087,TRUE,SIN,Asia Pacific,Singapore,107,12.46
47.236.224.66,80,80,FALSE,SIN,Asia Pacific,Singapore,18,12.45
8.219.72.51,2095,2095,FALSE,SIN,Asia Pacific,Singapore,30,12.45
47.236.172.41,80,80,FALSE,SIN,Asia Pacific,Singapore,13,12.45
8.222.144.50,8443,8443,TRUE,SIN,Asia Pacific,Singapore,77,12.45
8.219.101.138,443,443,TRUE,SIN,Asia Pacific,Singapore,103,12.45
47.236.83.239,2052,2052,FALSE,SIN,Asia Pacific,Singapore,32,12.45
8.222.208.83,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,12.45
8.222.152.165,80,80,FALSE,SIN,Asia Pacific,Singapore,29,12.44
47.236.193.208,2082,2082,FALSE,SIN,Asia Pacific,Singapore,82,12.44
47.236.11.68,2083,2083,TRUE,SIN,Asia Pacific,Singapore,169,12.44
47.241.209.61,443,443,TRUE,SIN,Asia Pacific,Singapore,25,12.44
8.222.149.233,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,12.44
47.236.93.176,8080,8080,FALSE,SIN,Asia Pacific,Singapore,42,12.43
47.236.161.110,2052,2052,FALSE,SIN,Asia Pacific,Singapore,43,12.43
47.236.94.109,2087,2087,TRUE,SIN,Asia Pacific,Singapore,101,12.43
8.222.198.105,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,12.43
8.219.139.86,2087,2087,TRUE,SIN,Asia Pacific,Singapore,94,12.43
8.219.74.35,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,12.43
8.222.134.170,2087,2087,TRUE,SIN,Asia Pacific,Singapore,130,12.42
8.219.153.237,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,105,12.42
8.222.134.170,2083,2083,TRUE,SIN,Asia Pacific,Singapore,34,12.42
8.222.150.163,2087,2087,TRUE,SIN,Asia Pacific,Singapore,128,12.42
8.222.154.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,12.42
47.236.92.32,8080,8080,FALSE,SIN,Asia Pacific,Singapore,65,12.41
8.219.98.13,2087,2087,TRUE,SIN,Asia Pacific,Singapore,56,12.41
8.222.137.178,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,12.41
47.245.33.163,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,109,12.41
8.219.107.135,2083,2083,TRUE,SIN,Asia Pacific,Singapore,58,12.41
8.218.207.169,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,41,12.4
8.219.60.54,2053,2053,TRUE,SIN,Asia Pacific,Singapore,95,12.4
8.222.175.78,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,12.39
47.245.30.208,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,76,12.39
47.236.71.226,8443,8443,TRUE,SIN,Asia Pacific,Singapore,79,12.39
8.219.167.65,443,443,TRUE,SIN,Asia Pacific,Singapore,60,12.39
8.219.153.44,2096,2096,TRUE,SIN,Asia Pacific,Singapore,114,12.39
8.222.129.32,2096,2096,TRUE,SIN,Asia Pacific,Singapore,86,12.39
8.219.100.155,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,12.39
8.219.74.35,2083,2083,TRUE,SIN,Asia Pacific,Singapore,100,12.39
47.236.171.20,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,12.38
8.219.175.127,443,443,TRUE,SIN,Asia Pacific,Singapore,71,12.37
47.74.13.200,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,12.37
8.219.142.191,2087,2087,TRUE,SIN,Asia Pacific,Singapore,77,12.37
47.236.173.200,2053,2053,TRUE,SIN,Asia Pacific,Singapore,159,12.37
8.222.226.15,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,12.36
47.236.173.200,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,12.36
8.219.103.65,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,12.35
47.236.169.236,80,80,FALSE,SIN,Asia Pacific,Singapore,18,12.35
47.76.80.72,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,343,12.34
47.236.149.160,2096,2096,TRUE,SIN,Asia Pacific,Singapore,110,12.34
47.236.82.218,2052,2052,FALSE,SIN,Asia Pacific,Singapore,65,12.34
47.74.15.117,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,73,12.34
8.219.126.3,2096,2096,TRUE,SIN,Asia Pacific,Singapore,61,12.34
47.91.21.127,80,80,FALSE,NRT,Asia Pacific,Tokyo,74,12.34
8.218.188.129,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,38,12.34
47.245.13.93,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,351,12.34
47.236.97.111,2083,2083,TRUE,SIN,Asia Pacific,Singapore,76,12.34
47.236.170.54,2086,2086,FALSE,SIN,Asia Pacific,Singapore,31,12.34
47.237.9.59,2095,2095,FALSE,SIN,Asia Pacific,Singapore,53,12.34
8.218.146.204,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,41,12.33
8.222.236.229,2053,2053,TRUE,SIN,Asia Pacific,Singapore,35,12.32
8.222.214.13,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,12.32
8.219.60.68,2052,2052,FALSE,SIN,Asia Pacific,Singapore,27,12.32
47.236.17.165,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,12.32
47.74.0.183,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,82,12.32
8.222.193.208,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,12.32
8.222.180.86,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,12.31
8.219.178.9,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,12.31
47.236.117.48,443,443,TRUE,SIN,Asia Pacific,Singapore,94,12.31
8.219.174.213,2083,2083,TRUE,SIN,Asia Pacific,Singapore,128,12.31
47.91.3.112,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,77,12.3
47.236.88.181,2096,2096,TRUE,SIN,Asia Pacific,Singapore,121,12.3
8.219.156.148,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,12.3
47.236.73.123,2095,2095,FALSE,SIN,Asia Pacific,Singapore,28,12.3
8.222.130.219,2086,2086,FALSE,SIN,Asia Pacific,Singapore,45,12.3
47.236.114.167,2095,2095,FALSE,SIN,Asia Pacific,Singapore,26,12.3
47.91.1.199,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,78,12.3
8.219.157.97,8443,8443,TRUE,SIN,Asia Pacific,Singapore,66,12.3
47.91.2.165,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,360,12.29
8.222.169.182,8443,8443,TRUE,SIN,Asia Pacific,Singapore,104,12.29
8.219.73.21,2083,2083,TRUE,SIN,Asia Pacific,Singapore,87,12.29
8.222.214.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,12.28
47.236.180.51,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,12.28
47.74.11.9,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,74,12.28
47.236.7.211,8443,8443,TRUE,SIN,Asia Pacific,Singapore,103,12.28
47.237.80.66,8443,8443,TRUE,SIN,Asia Pacific,Singapore,61,12.28
47.245.84.124,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,12.28
47.236.96.141,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,12.28
47.245.126.151,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,12.28
8.222.147.203,2087,2087,TRUE,SIN,Asia Pacific,Singapore,97,12.28
47.245.11.108,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,73,12.28
47.237.27.69,2083,2083,TRUE,SIN,Asia Pacific,Singapore,60,12.27
8.219.90.87,80,80,FALSE,SIN,Asia Pacific,Singapore,7,12.27
8.219.141.174,2087,2087,TRUE,SIN,Asia Pacific,Singapore,156,12.27
47.236.82.218,2083,2083,TRUE,SIN,Asia Pacific,Singapore,77,12.27
47.236.11.84,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,12.27
8.219.115.215,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,12.27
8.219.126.3,2083,2083,TRUE,SIN,Asia Pacific,Singapore,94,12.27
47.236.168.17,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,12.27
47.236.112.193,2096,2096,TRUE,SIN,Asia Pacific,Singapore,88,12.27
8.209.222.232,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,323,12.26
47.236.169.141,2053,2053,TRUE,SIN,Asia Pacific,Singapore,158,12.26
47.236.179.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,40,12.26
47.245.90.176,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,12.26
8.219.83.201,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,12.26
8.222.221.197,2096,2096,TRUE,SIN,Asia Pacific,Singapore,77,12.26
8.222.193.208,2096,2096,TRUE,SIN,Asia Pacific,Singapore,89,12.26
8.222.152.71,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,12.26
47.236.7.246,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,12.25
47.245.7.212,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,100,12.25
47.236.125.4,8443,8443,TRUE,SIN,Asia Pacific,Singapore,76,12.25
8.219.122.55,2083,2083,TRUE,SIN,Asia Pacific,Singapore,84,12.25
8.219.156.148,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,12.25
8.222.204.110,2083,2083,TRUE,SIN,Asia Pacific,Singapore,79,12.24
8.209.252.13,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,75,12.24
47.236.114.23,2087,2087,TRUE,SIN,Asia Pacific,Singapore,127,12.24
47.74.0.183,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,421,12.24
8.219.51.49,80,80,FALSE,SIN,Asia Pacific,Singapore,16,12.24
8.219.171.6,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,12.24
8.219.82.177,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,12.23
47.236.204.110,2095,2095,FALSE,SIN,Asia Pacific,Singapore,43,12.23
47.236.227.21,2083,2083,TRUE,SIN,Asia Pacific,Singapore,77,12.23
47.236.88.134,2083,2083,TRUE,SIN,Asia Pacific,Singapore,65,12.23
8.222.208.38,8443,8443,TRUE,SIN,Asia Pacific,Singapore,98,12.22
8.222.253.235,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,12.22
8.222.167.147,2053,2053,TRUE,SIN,Asia Pacific,Singapore,66,12.22
8.219.175.127,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,12.21
8.222.202.163,2053,2053,TRUE,SIN,Asia Pacific,Singapore,148,12.21
8.219.147.58,80,80,FALSE,SIN,Asia Pacific,Singapore,6,12.21
47.236.87.246,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,12.21
8.222.255.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,12.21
8.222.253.235,8443,8443,TRUE,SIN,Asia Pacific,Singapore,84,12.2
47.236.155.170,80,80,FALSE,SIN,Asia Pacific,Singapore,17,12.2
47.236.206.153,2087,2087,TRUE,SIN,Asia Pacific,Singapore,128,12.2
8.219.122.96,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,12.2
8.219.147.58,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,12.2
47.236.202.221,2086,2086,FALSE,SIN,Asia Pacific,Singapore,56,12.2
8.219.94.44,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,12.19
8.222.149.233,8880,8880,FALSE,SIN,Asia Pacific,Singapore,52,12.19
8.219.74.35,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,12.19
8.219.173.239,2082,2082,FALSE,SIN,Asia Pacific,Singapore,43,12.19
47.236.166.184,2053,2053,TRUE,SIN,Asia Pacific,Singapore,125,12.18
8.219.188.162,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,12.18
8.218.119.115,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,344,12.18
8.222.252.123,2087,2087,TRUE,SIN,Asia Pacific,Singapore,72,12.18
8.222.141.240,2053,2053,TRUE,SIN,Asia Pacific,Singapore,152,12.18
8.219.145.245,8443,8443,TRUE,SIN,Asia Pacific,Singapore,83,12.18
47.245.82.208,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,12.18
47.245.85.28,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,87,12.17
8.222.137.178,8443,8443,TRUE,SIN,Asia Pacific,Singapore,127,12.17
8.219.103.57,2083,2083,TRUE,SIN,Asia Pacific,Singapore,114,12.17
47.236.172.41,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,12.17
8.219.173.233,2086,2086,FALSE,SIN,Asia Pacific,Singapore,9,12.17
8.218.142.253,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,57,12.17
8.222.221.109,80,80,FALSE,SIN,Asia Pacific,Singapore,14,12.17
47.236.144.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,150,12.17
47.74.54.145,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,319,12.17
47.245.26.167,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,78,12.17
8.219.94.44,2083,2083,TRUE,SIN,Asia Pacific,Singapore,100,12.17
8.209.242.25,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,74,12.17
8.219.99.169,8443,8443,TRUE,SIN,Asia Pacific,Singapore,73,12.16
8.222.144.50,2053,2053,TRUE,SIN,Asia Pacific,Singapore,152,12.16
47.74.11.251,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,73,12.16
8.219.104.242,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,12.16
47.74.13.239,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,76,12.16
8.219.61.52,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,12.15
47.236.31.73,2086,2086,FALSE,SIN,Asia Pacific,Singapore,33,12.15
8.219.74.35,443,443,TRUE,SIN,Asia Pacific,Singapore,111,12.15
47.236.156.14,8080,8080,FALSE,SIN,Asia Pacific,Singapore,26,12.15
8.219.151.193,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,12.15
47.74.14.85,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,324,12.15
8.219.101.138,2096,2096,TRUE,SIN,Asia Pacific,Singapore,89,12.15
47.245.105.224,8443,8443,TRUE,SIN,Asia Pacific,Singapore,70,12.15
8.219.170.58,2087,2087,TRUE,SIN,Asia Pacific,Singapore,149,12.14
47.236.65.232,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,12.14
47.236.207.133,8443,8443,TRUE,SIN,Asia Pacific,Singapore,119,12.14
47.74.26.132,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,401,12.14
8.222.129.245,2087,2087,TRUE,SIN,Asia Pacific,Singapore,106,12.14
47.236.124.115,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,12.14
8.222.134.170,2053,2053,TRUE,SIN,Asia Pacific,Singapore,87,12.14
8.222.208.38,2083,2083,TRUE,SIN,Asia Pacific,Singapore,104,12.14
8.222.249.98,2095,2095,FALSE,SIN,Asia Pacific,Singapore,128,12.14
47.237.9.179,8443,8443,TRUE,SIN,Asia Pacific,Singapore,98,12.14
8.219.90.32,2053,2053,TRUE,SIN,Asia Pacific,Singapore,65,12.13
8.222.255.15,2053,2053,TRUE,SIN,Asia Pacific,Singapore,31,12.13
8.219.56.205,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,12.13
8.222.144.219,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,12.12
47.236.87.206,8443,8443,TRUE,SIN,Asia Pacific,Singapore,71,12.12
8.222.208.83,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,12.12
47.74.26.131,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,76,12.12
47.91.14.69,80,80,FALSE,NRT,Asia Pacific,Tokyo,76,12.11
8.222.255.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,12.11
47.237.8.82,2087,2087,TRUE,SIN,Asia Pacific,Singapore,129,12.11
8.219.87.34,2053,2053,TRUE,SIN,Asia Pacific,Singapore,81,12.11
47.237.8.82,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,12.1
8.219.171.6,2096,2096,TRUE,SIN,Asia Pacific,Singapore,80,12.1
47.245.14.216,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,74,12.1
47.74.16.67,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,411,12.09
47.236.104.123,80,80,FALSE,SIN,Asia Pacific,Singapore,18,12.09
8.222.222.64,443,443,TRUE,SIN,Asia Pacific,Singapore,145,12.09
8.222.144.219,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,12.09
8.219.111.147,8080,8080,FALSE,SIN,Asia Pacific,Singapore,28,12.09
47.74.37.50,80,80,FALSE,NRT,Asia Pacific,Tokyo,68,12.09
8.222.136.247,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,12.08
8.219.123.244,2052,2052,FALSE,SIN,Asia Pacific,Singapore,8,12.08
47.91.31.235,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,138,12.08
